Kreis69
Date:,2025/04/24
Time:,13:52:00
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41,,,*42,,,*43,,,*44,,,*45,,,*46,,,*47,,,*48,,,*49,,,*50,,,*51,,,*52
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
241,537.956299,737.379578,125.169678,,,,,,,,,,,,,,,,,,,,,,,,,414.518097,709.044434,117.073448,848.787537,821.503784,325.687805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.001831,650.358826,121.698021,,,,,,,733.655212,827.164307,184.171692,,,,,,,,,,,,
242,537.834900,737.482300,124.329353,,,,,,,,,,,,,,,,,,,,,,,,,414.154205,709.021790,116.303261,848.463074,821.596375,325.263458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.056549,650.380920,121.406822,,,,,,,733.383789,827.042297,183.958374,,,,,,,,,,,,
243,537.418762,737.551575,123.725037,,,,,,,,,,,,,,,,,,,,,,,,,413.794495,709.085022,115.714172,848.067566,821.318726,324.931335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.044037,650.116943,121.089790,,,,,,,732.991089,826.992249,183.739014,,,,,,,,,,,,
244,536.991333,737.580872,123.214256,,,,,,,,,,,,,,,,,,,,,,,,,413.647797,709.124939,115.400269,847.482117,821.199280,324.782440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.950012,649.897156,120.848839,,,,,,,732.620728,827.010498,183.567673,,,,,,,,,,,,
245,536.801636,737.597839,122.776169,,,,,,,,,,,,,,,,,,,,,,,,,413.464722,709.056274,115.220596,846.586426,821.251221,324.803925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.866882,649.771729,120.774445,,,,,,,732.204834,826.857910,183.341507,,,,,,,,,,,,
246,536.760498,737.703674,122.046684,,,,,,,,,,,,,,,,,,,,,,,,,413.382263,709.026245,114.874245,845.693359,821.246765,324.854584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.659424,649.380676,119.503220,,,,,,,731.882141,826.802002,182.752014,,,,,,,,,,,,
247,536.644043,737.627686,121.198708,,,,,,,,,,,,,,,,,,,,,,,,,413.128693,709.002686,114.674950,845.231018,821.083008,324.743713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.229370,649.755371,118.800301,,,,,,,731.546082,826.784546,182.464737,,,,,,,,,,,,
248,536.679565,737.520813,120.619629,,,,,,,,,,,,,,,,,,,,,,,,,412.675262,709.043091,114.237335,844.889282,821.026978,324.453796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.972137,650.223938,118.555702,,,,,,,731.067017,826.752319,182.412720,,,,,,,,,,,,
249,536.331726,737.612244,120.527351,,,,,,,,,,,,,,,,,,,,,,,,,412.046906,708.962830,113.512749,844.640747,820.988525,324.320709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.640442,650.054626,118.387604,,,,,,,730.872131,826.694885,182.100937,,,,,,,,,,,,
250,536.133362,737.595032,120.139610,,,,,,,,,,,,,,,,,,,,,,,,,412.127777,709.012085,112.934174,844.846130,820.760620,324.110229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.613647,650.098633,118.534088,,,,,,,730.708191,826.585693,181.844009,,,,,,,,,,,,
251,535.828857,737.532593,119.743767,,,,,,,,,,,,,,,,,,,,,,,,,411.951996,708.961060,112.415596,844.734070,820.733154,323.946442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.464539,649.819092,118.500679,,,,,,,730.459473,826.655396,181.765915,,,,,,,,,,,,
252,535.488220,737.610779,119.510612,,,,,,,,,,,,,,,,,,,,,,,,,411.773071,708.835022,112.002609,844.507751,820.693970,323.811188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.667114,649.950806,118.211311,,,,,,,730.211548,826.555908,181.767593,,,,,,,,,,,,
253,535.014893,737.558105,119.280746,,,,,,,,,,,,,,,,,,,,,,,,,411.548157,708.735596,111.768959,844.169678,820.669983,323.675720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.366394,649.938965,117.726059,,,,,,,729.925049,826.464050,181.635406,,,,,,,,,,,,
254,534.589294,737.454468,118.911079,,,,,,,,,,,,,,,,,,,,,,,,,411.691681,708.685913,111.175797,843.977722,820.574890,323.507843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.217529,649.759705,117.213242,,,,,,,729.707703,826.465515,181.413544,,,,,,,,,,,,
255,534.433960,737.409485,118.338669,,,,,,,,,,,,,,,,,,,,,,,,,411.724640,708.490234,110.684380,843.706787,820.572449,323.354340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.120789,649.545166,116.665977,,,,,,,729.558960,826.362671,181.162796,,,,,,,,,,,,
256,534.756653,737.442322,117.624001,,,,,,,,,,,,,,,,,,,,,,,,,411.508636,708.403320,110.287788,843.423523,820.443298,322.992401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.979095,649.444702,116.300453,,,,,,,729.606812,826.168274,180.756622,,,,,,,,,,,,
257,534.845093,737.348267,117.159462,,,,,,,,,,,,,,,,,,,,,,,,,411.245087,708.250732,109.960182,843.204834,820.307617,322.744781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.699615,649.467224,115.713768,,,,,,,,,,,,,,,,,,,,,
258,534.758911,737.302673,116.741531,,,,,,,,,,,,,,,,,,,,,,,,,411.005127,708.293091,109.418900,842.999084,820.136414,322.662476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.625031,649.509583,115.211708,,,,,,,,,,,,,,,,,,,,,
259,534.576965,737.335205,116.511131,,,,,,,,,,,,,,,,,,,,,,,,,411.221039,708.304382,108.810326,842.738708,820.035889,322.712524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.625763,649.998840,114.526978,,,,,,,,,,,,,,,,,,,,,
260,534.413757,737.309570,116.173065,,,,,,,,,,,,,,,,,,,,,,,,,410.911987,708.255310,108.524719,842.568787,820.229980,322.245941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.563110,649.951477,114.342728,,,,,,,,,,,,,,,,,,,,,
261,534.294800,737.312927,115.985527,,,,,,,,,,,,,,,,,,,,,,,,,410.629883,708.242310,108.502426,842.144165,820.206238,322.124664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.492554,649.757996,114.045143,,,,,,,,,,,,,,,,,,,,,
262,534.138245,737.257507,115.633522,,,,,,,,,,,,,,,,,,,,,,,,,410.351837,708.248230,108.329926,842.004578,820.088196,321.919800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.306519,649.636536,113.685600,,,,,,,,,,,,,,,,,,,,,
263,533.968262,737.155518,115.452034,,,,,,,,,,,,,,,,,,,,,,,,,410.521912,708.326477,107.859718,841.623596,820.000366,322.340393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.133667,649.511902,113.169785,,,,,,,,,,,,,,,,,,,,,
264,533.797302,737.101563,115.256943,,,,,,,,,,,,,,,,,,,,,,,,,410.579773,708.312622,107.195618,841.245544,819.894470,322.539215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.062500,649.395996,112.628456,,,,,,,,,,,,,,,,,,,,,
265,533.744385,737.139587,114.963783,,,,,,,,,,,,,,,,,,,,,,,,,410.703094,708.391785,106.740074,840.976501,819.781738,322.571106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.148956,649.622131,111.912277,,,,,,,,,,,,,,,,,,,,,
266,533.661377,736.992981,114.635307,,,,,,,,,,,,,,,,,,,,,,,,,410.701538,708.512878,106.625458,840.765137,819.801208,322.505707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.033081,649.717346,111.448418,,,,,,,,,,,,,,,,,,,,,
267,533.721680,736.985779,114.274323,,,,,,,,,,,,,,,,,,,,,,,,,410.606110,708.544495,106.469109,840.627747,819.825745,322.360046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.704742,649.608398,111.352112,,,,,,,,,,,,,,,,,,,,,
268,533.532959,737.079590,114.214951,,,,,,,,,,,,,,,,,,,,,,,,,410.539948,708.643860,106.266190,840.393494,819.850159,322.115417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.662048,649.574585,111.196793,,,,,,,,,,,,,,,,,,,,,
269,533.451904,737.126404,113.441315,,,,,,,,,,,,,,,,,,,,,,,,,410.538177,708.695313,106.028801,840.293640,819.678040,321.810211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.675751,649.534119,110.930939,,,,,,,,,,,,,,,,,,,,,
270,533.933167,737.015625,112.515556,,,,,,,,,,,,,,,,,,,,,,,,,410.407379,708.739380,105.764923,840.064941,819.600647,321.716370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.756500,649.670776,110.557190,,,,,,,,,,,,,,,,,,,,,
271,534.197266,737.230957,111.701752,,,,,,,,,,,,,,,,,,,,,,,,,410.293823,708.800415,104.911339,839.861023,819.515137,321.604584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.907379,649.657227,109.727875,,,,,,,,,,,,,,,,,,,,,
272,534.098267,737.328064,111.410858,,,,,,,,,,,,,,,,,,,,,,,,,410.319427,708.717102,104.252686,839.697144,819.456848,321.368622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.974243,649.741516,109.022911,,,,,,,,,,,,,,,,,,,,,
273,533.854797,737.406189,111.189034,,,,,,,,,,,,,,,,,,,,,,,,,410.315369,708.710205,103.806938,839.549011,819.456665,321.115479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.054443,649.835754,108.443321,,,,,,,,,,,,,,,,,,,,,
274,533.764160,737.366272,110.759583,,,,,,,,,,,,,,,,,,,,,,,,,410.093750,708.636963,103.345520,839.442261,819.437317,320.962036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.943878,649.700073,107.802017,,,,,,,,,,,,,,,,,,,,,
275,533.853394,737.230774,110.194786,,,,,,,,,,,,,,,,,,,,,,,,,409.982178,708.613770,102.711548,839.350342,819.452209,320.835144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.943848,649.557312,107.349686,,,,,,,,,,,,,,,,,,,,,
276,533.685791,737.225708,109.906525,,,,,,,,,,,,,,,,,,,,,,,,,409.932617,708.565735,102.174873,839.169250,819.373352,320.737061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.912445,649.311035,106.951698,,,,,,,,,,,,,,,,,,,,,
277,533.724182,737.173584,109.593109,,,,,,,,,,,,,,,,,,,,,,,,,410.350067,708.560059,101.436653,839.042847,819.369995,320.594940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.915100,649.251648,105.996696,,,,,,,,,,,,,,,,,,,,,
278,533.784424,737.012207,109.058258,,,,,,,,,,,,,,,,,,,,,,,,,410.928925,708.619446,100.651421,838.939819,819.388428,320.487793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.218475,649.873474,104.796272,,,,,,,,,,,,,,,,,,,,,
279,533.826050,736.931213,108.302757,,,,,,,,,,,,,,,,,,,,,,,,,411.249329,708.737976,100.275589,838.833313,819.392517,320.407959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.511383,650.339233,104.671974,,,,,,,,,,,,,,,,,,,,,
280,534.051331,737.052979,107.640488,,,,,,,,,,,,,,,,,,,,,,,,,411.249054,709.053040,100.266144,838.665344,819.431519,320.336365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.750000,650.232361,104.750046,,,,,,,,,,,,,,,,,,,,,
281,534.246338,736.942810,107.480469,,,,,,,,,,,,,,,,,,,,,,,,,411.364838,709.106018,100.319832,838.591614,819.448303,320.239441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.606476,649.943604,104.461731,,,,,,,,,,,,,,,,,,,,,
282,534.201416,736.924988,107.366585,,,,,,,,,,,,,,,,,,,,,,,,,411.448700,709.166199,100.295876,838.520569,819.455811,320.203033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.608429,649.800659,104.227913,,,,,,,,,,,,,,,,,,,,,
283,534.160461,736.964294,107.384392,,,,,,,,,,,,,,,,,,,,,,,,,411.483673,709.189880,100.286018,838.626465,819.431030,320.164490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.442139,649.589355,103.732018,,,,,,,,,,,,,,,,,,,,,
284,534.144592,736.763855,107.845047,,,,,,,,,,,,,,,,,,,,,,,,,411.433533,709.170837,100.359131,838.605469,819.513489,320.085388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.372009,649.719421,104.127022,,,,,,,,,,,,,,,,,,,,,
285,534.111755,736.727539,108.045525,,,,,,,,,,,,,,,,,,,,,,,,,411.410187,709.068665,100.356247,838.477661,819.563049,320.070892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.344452,649.712952,104.406258,,,,,,,,,,,,,,,,,,,,,
286,534.120789,736.733276,108.024994,,,,,,,,,,,,,,,,,,,,,,,,,411.396240,708.976074,100.384056,838.460876,819.523438,319.983734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.272278,649.867859,104.251129,,,,,,,,,,,,,,,,,,,,,
287,534.180847,736.665588,107.960571,,,,,,,,,,,,,,,,,,,,,,,,,411.301453,708.862061,100.335999,838.434021,819.555481,319.956238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.257660,649.799072,104.302574,,,,,,,,,,,,,,,,,,,,,
288,534.083740,736.672302,107.975021,,,,,,,,,,,,,,,,,,,,,,,,,411.121277,708.753967,100.772575,838.443054,819.533875,319.788971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.341431,649.616394,104.357712,,,,,,,,,,,,,,,,,,,,,
289,534.110535,736.711853,108.018753,,,,,,,,,,,,,,,,,,,,,,,,,411.216797,708.745178,100.544151,838.304321,819.782043,319.583801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.357819,649.494385,104.336060,,,,,,,,,,,,,,,,,,,,,
290,534.191833,736.651611,108.019928,,,,,,,,,,,,,,,,,,,,,,,,,411.303467,708.740906,100.387924,838.216370,819.800903,319.195923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.485718,649.524902,104.355515,,,,,,,,,,,,,,,,,,,,,
291,534.113525,736.750488,107.962212,,,,,,,,,,,,,,,,,,,,,,,,,411.313751,708.654053,100.363403,838.354187,819.878418,318.968445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.548859,649.566772,104.289230,,,,,,,,,,,,,,,,,,,,,
292,534.125305,736.764038,107.833977,,,,,,,,,,,,,,,,,,,,,,,,,411.330078,708.631653,100.363838,838.414368,819.911072,318.833801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.616364,649.472595,104.243462,,,,,,,,,,,,,,,,,,,,,
293,534.173523,736.687744,107.740189,,,,,,,,,,,,,,,,,,,,,,,,,411.414063,708.547974,100.381310,838.468689,819.990784,318.643982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.729340,649.393738,104.138206,,,,,,,,,,729.223999,824.391724,173.183929,,,,,,,,,
294,534.233643,736.668274,107.684120,,,,,,,,,,,,,,,,,,,,,,,,,411.416931,708.527405,100.414024,838.520081,820.041199,318.632111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.804291,649.401001,104.134590,,,,,,,,,,729.065613,824.607483,173.112534,,,,,,,,,
295,534.349548,736.657532,107.629463,,,,,,,,,,,,,,,,,,,,,,,,,411.497620,708.515320,100.444191,838.574036,820.151245,318.566895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.801575,649.471069,104.145538,,,,,,,,,,729.058411,824.648193,172.977356,,,,,,,,,
296,534.570557,736.632751,107.582741,,,,,,,,,,,,,,,,,,,,,,,,,411.591370,708.522461,100.424393,838.578125,820.269348,318.539642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.162476,649.471130,103.245552,,,,,,,,,,729.114868,824.668823,172.836212,,,,,,,,,
297,534.777405,736.638550,107.351219,,,,,,,,,,,,,,,,,,,,,,,,,411.627716,708.518677,100.424957,838.631775,820.303284,318.493805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.486572,649.550903,102.539055,,,,,,,,,,729.156067,824.665283,172.787521,,,,,,,,,
298,534.934875,736.613647,107.350304,,,,,,,,,,,,,,,,,,,,,,,,,411.799438,708.596375,100.433510,838.660828,820.389954,318.460602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.398468,649.426270,102.785202,,,,,,,,,,729.190552,824.701965,172.733246,,,,,,,,,
299,535.132629,736.544006,107.163963,,,,,,,,,,,,,,,,,,,,,,,,,411.955597,708.595459,100.492256,838.634644,820.502014,318.508423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.275085,649.266785,103.191689,,,,,,,,,,729.262817,824.705566,172.769577,,,,,,,,,
300,534.808105,736.920654,107.330963,,,,,,,,,,,,,,,,,,,,,,,,,411.998657,708.609924,100.633858,838.723572,820.521790,318.540009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.299408,649.170471,103.409889,,,,,,,,,,729.334045,824.705078,172.743942,,,,,,,,,
301,535.085083,736.641052,107.379501,,,,,,,,,,,,,,,,,,,,,,,,,412.156952,708.678040,100.666405,838.791687,820.610046,318.524597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.968323,648.720947,103.621941,,,,,,,,,,729.455933,824.682678,172.743698,,,,,,,,,
302,535.657349,736.688354,107.549408,,,,,,,,,,,,,,,,,,,,,,,,,412.203339,708.711914,100.847397,838.900696,820.634216,318.705109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.802063,648.422058,103.786041,,,,,,,,,,729.464844,824.710938,172.706665,,,,,,,,,
