Kreis70
Date:,2025/04/24
Time:,15:52:58
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41,,,*42,,,*43,,,*44,,,*45
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
472,,,,,,,834.187927,725.070129,333.584320,,,,469.836823,642.876953,90.920166,,,,548.121826,707.688110,93.018745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.726318,728.488586,106.168243,,,,,,,,,,,,,,,,,,,,,,,,,714.526001,761.608582,181.770645
473,,,,,,,834.148926,725.004883,333.607178,,,,469.832520,642.851013,90.903305,,,,548.167603,707.697083,92.898323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.677765,728.447388,106.087128,,,,,,,,,,,,,,,,,,,,,,,,,714.519775,761.636536,181.777832
474,,,,,,,834.192993,724.978027,333.631348,,,,469.856812,642.835327,90.851814,,,,548.136475,707.702332,92.921913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.640961,728.493103,106.123314,,,,,,,,,,,,,,,,,,,,,,,,,714.577087,761.655212,181.833527
475,,,,,,,834.195679,724.896667,333.624298,,,,469.922699,642.882996,90.832634,,,,548.133667,707.666321,92.958374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.623016,728.508118,106.160141,,,,,,,,,,,,,,,,,,,,,,,,,714.533508,761.639038,181.916901
476,,,,,,,834.116394,724.901062,333.646606,,,,469.763428,642.893188,91.335625,,,,548.110474,707.632935,92.907143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.620178,728.507690,106.167419,,,,,,,,,,,,,,,,,,,,,,,,,714.465088,761.640320,181.921402
477,,,,,,,834.207031,724.742371,333.654938,,,,469.855988,642.826904,91.017365,,,,547.879150,707.558044,93.233330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.622925,728.496582,106.161476,,,,,,,,,,,,,,,,,,,,,,,,,714.496155,761.544678,181.922211
478,,,,,,,834.312866,724.700989,333.699829,,,,469.902435,642.893677,90.784523,,,,548.028687,707.636719,93.064095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.626892,728.503296,106.156265,,,,,,,,,,,,,,,,,,,,,,,,,714.513977,761.510742,181.951202
479,,,,,,,834.310486,724.730347,333.700989,,,,469.950592,642.861938,90.782341,,,,548.141052,707.693848,92.910927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.627655,728.505188,106.155472,,,,,,,,,,,,,,,,,,,,,,,,,714.433594,761.510071,181.954010
480,,,,,,,834.289978,724.679993,333.726227,,,,469.773102,642.938171,91.293549,,,,548.094299,707.688782,92.892357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.626099,728.495972,106.156418,,,,,,,,,,,,,,,,,,,,,,,,,714.398254,761.589539,181.976639
481,,,,,,,834.281616,724.664185,333.698883,,,,469.840546,642.872131,90.948586,,,,547.942993,707.529419,93.173355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.626556,728.503479,106.156769,,,,,,,,,,,,,,,,,,,,,,,,,714.395508,761.432190,181.997635
482,,,,,,,834.362854,724.541687,333.671265,,,,469.889130,642.824219,90.777679,,,,548.023804,707.639832,93.075485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.670837,728.502197,106.120277,,,,,,,,,,,,,,,,,,,,,,,,,714.464600,761.378174,182.042847
483,,,,,,,834.491699,724.533447,333.728882,,,,469.965637,642.849854,90.654663,,,,547.968079,707.569946,93.254745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.690063,728.507690,106.097275,,,,,,,,,,,,,,,,,,,,,,,,,714.475037,761.375061,182.088104
484,,,,,,,834.422180,724.564270,333.701233,,,,469.938507,642.883667,90.714188,,,,547.917480,707.456604,93.312401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.705872,728.529114,106.115974,,,,,,,,,,,,,,,,,,,,,,,,,714.538757,761.341553,182.294434
485,,,,,,,834.466248,724.557068,333.702972,,,,469.954895,642.899414,90.772835,,,,547.975037,707.421265,93.273376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.738586,728.443665,106.025078,,,,,,,,,,,,,,,,,,,,,,,,,714.458801,761.284607,182.153030
486,,,,,,,834.506653,724.442322,333.744232,,,,469.928223,642.911621,90.751984,,,,547.926270,707.437317,93.299934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.727966,728.511414,106.077934,,,,,,,,,,,,,,,,,,,,,,,,,714.531921,761.233521,182.300034
487,,,,,,,834.557434,724.384033,333.745972,,,,469.915253,642.908630,90.710655,,,,547.917786,707.456970,93.323517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.726593,728.533875,106.054909,,,,,,,,,,,,,,,,,,,,,,,,,714.493774,761.302551,182.371796
488,,,,,,,834.512024,724.423401,333.708557,,,,469.924988,642.887207,90.630096,,,,548.024902,707.419312,93.307106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.711060,728.531616,106.106888,,,,,,,,,,,,,,,,,,,,,,,,,714.550964,761.288879,182.530624
489,,,,,,,834.573975,724.322998,333.687500,,,,469.918701,642.834351,90.657997,,,,548.009216,707.413574,93.266167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.749359,728.461243,106.051384,,,,,,,,,,,,,,,,,,,,,,,,,714.573608,761.139587,182.499405
490,,,,,,,834.605042,724.278809,333.713837,,,,469.932373,642.872009,90.662827,,,,548.024963,707.412964,93.248779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.696533,728.573486,106.099411,,,,,,,,,,,,,,,,,,,,,,,,,714.589600,761.163696,182.496368
491,,,,,,,834.660889,724.284241,333.718872,,,,469.938629,642.898010,90.650841,,,,548.119385,707.569519,93.069992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.725067,728.456299,106.037933,,,,,,,,,,,,,,,,,,,,,,,,,714.561279,761.074158,182.470627
492,,,,,,,834.671814,724.290283,333.712616,,,,469.932281,642.892639,90.621666,,,,548.004944,707.484497,93.240524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.775940,728.439453,106.002655,,,,,,,,,,,,,,,,,,,,,,,,,714.560608,761.029297,182.488297
493,,,,,,,834.709473,724.181335,333.640961,,,,469.896210,642.880981,90.627563,,,,548.009766,707.423401,93.263000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.785828,728.445557,105.996315,,,,,,,,,,,,,,,,,,,,,,,,,714.483337,761.027039,182.472931
494,,,,,,,834.638550,724.208740,333.698608,,,,469.926880,642.891663,90.649345,,,,547.981689,707.446350,93.271248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.779144,728.449036,106.004593,,,,,,,,,,,,,,,,,,,,,,,,,714.450195,761.008911,182.515472
495,,,,,,,834.635681,724.114441,333.682861,,,,469.916565,642.875122,90.643028,,,,547.971313,707.424194,93.281097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.773895,728.449951,106.011551,,,,,,,,,,,,,,,,,,,,,,,,,714.502930,760.836914,182.568558
496,,,,,,,834.691101,724.067627,333.694794,,,,469.921143,642.895752,90.687775,,,,548.124207,707.513306,93.107201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.725861,728.464355,105.909348,,,,,,,,,,,,,,,,,,,,,,,,,714.567871,760.770935,182.634872
497,,,,,,,834.728638,724.037781,333.790802,,,,469.891571,642.878723,90.653305,,,,548.131592,707.538147,92.952560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.695892,728.437622,105.913651,,,,,,,,,,,,,,,,,,,,,,,,,714.564514,760.767029,182.690659
498,,,,,,,834.754944,723.927673,333.888031,,,,469.822205,642.865662,90.624718,,,,547.975159,707.390564,93.204742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.649170,728.501953,105.962952,,,,,,,,,,,,,,,,,,,,,,,,,714.538696,760.751160,182.748154
499,,,,,,,834.732849,723.895996,333.827423,,,,469.875702,642.855774,90.642921,,,,547.903259,707.346863,93.331703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.630768,728.518005,105.991455,,,,,,,,,,,,,,,,,,,,,,,,,714.523376,760.588318,182.747635
500,,,,,,,834.764282,723.807861,333.901764,,,,469.883392,642.872681,90.633995,,,,548.012756,707.450806,93.056847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.620880,728.602356,106.020226,,,,,,,,,,,,,,,,,,,,,,,,,714.443054,760.527893,182.740723
501,,,,,,,834.833252,723.695618,333.937500,,,,469.890045,642.879395,90.634979,,,,548.013550,707.378479,93.188087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.754669,728.548584,106.028069,,,,,,,,,,,,,,,,,,,,,,,,,714.414490,760.444031,182.774094
502,,,,,,,834.797485,723.660583,333.961761,,,,469.839478,642.878052,90.613579,,,,547.957886,707.323730,93.224098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.684540,728.529358,105.990479,,,,,,,,,,,,,,,,,,,,,,,,,714.414673,760.419250,182.783478
503,,,,,,,834.806946,723.530823,333.887482,,,,469.769531,642.899048,90.658836,,,,547.937561,707.312134,93.240669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.654022,728.532043,105.996582,,,,,,,,,,,,,,,,,,,,,,,,,714.490295,760.333191,182.808990
504,,,,,,,834.764282,723.529419,333.964844,,,,469.819519,642.906799,90.655548,,,,547.880127,707.352844,93.206833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.635895,728.523987,105.986740,,,,,,,,,,,,,,,,,,,,,,,,,714.505981,760.306946,182.844299
505,,,,,,,834.828613,723.443481,333.930267,,,,469.840302,642.884827,90.608978,,,,547.968079,707.455933,93.028221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.634552,728.525879,106.060020,,,,,,,,,,,,,,,,,,,,,,,,,714.492432,760.208252,182.878113
506,,,,,,,834.806335,723.403625,334.027924,,,,469.817566,642.880188,90.645370,,,,548.018005,707.488770,92.874977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.606750,728.510193,106.071320,,,,,,,,,,,,,,,,,,,,,,,,,714.442993,760.110413,182.964233
507,,,,,,,834.783203,723.410156,334.010712,,,,469.800232,642.877991,90.705772,,,,548.095520,707.442871,92.897911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.622467,728.513855,106.006325,,,,,,,,,,,,,,,,,,,,,,,,,714.423523,760.095825,182.981293
508,,,,,,,834.804749,723.321533,333.957703,,,,469.791992,642.913635,90.673401,,,,548.068359,707.458191,92.955620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.640320,728.524902,106.050957,,,,,,,,,,,,,,,,,,,,,,,,,714.427124,760.015015,182.965790
509,,,,,,,834.865479,723.291809,333.983429,,,,469.767639,642.910156,90.664139,,,,548.090149,707.438904,92.880768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.686279,728.456421,105.918243,,,,,,,,,,,,,,,,,,,,,,,,,714.453735,759.988831,182.928024
510,,,,,,,834.941467,723.163452,333.982147,,,,469.809753,642.886597,90.645775,,,,548.113098,707.426697,92.912865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.703522,728.588989,105.921402,,,,,,,,,,,,,,,,,,,,,,,,,714.469238,759.990173,182.909561
511,,,,,,,834.955627,723.115540,334.048553,,,,469.814117,642.876404,90.658081,,,,548.104797,707.419250,92.861580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.696381,728.555115,105.910286,,,,,,,,,,,,,,,,,,,,,,,,,714.443359,759.835083,182.932785
512,,,,,,,834.964844,723.120667,334.007629,,,,469.782562,642.887085,90.636414,,,,547.981689,707.328857,93.104675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.686432,728.603271,105.951691,,,,,,,,,,,,,,,,,,,,,,,,,714.465881,759.864319,182.901047
513,,,,,,,835.013428,723.036194,334.029877,,,,469.797424,642.909119,90.651093,,,,548.009583,707.316162,92.915764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.675201,728.616577,105.975243,,,,,,,,,,,,,,,,,,,,,,,,,714.448425,759.811646,182.916931
514,,,,,,,835.044617,723.010254,334.050934,,,,469.782257,642.899780,90.631981,,,,547.994507,707.318604,93.074219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.729309,728.555481,105.890305,,,,,,,,,,,,,,,,,,,,,,,,,714.463562,759.723145,182.929733
515,,,,,,,835.086609,722.902588,334.085205,,,,469.820679,642.865051,90.587059,,,,548.048218,707.344177,92.987877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.707458,728.597717,105.923622,,,,,,,,,,,,,,,,,,,,,,,,,714.515564,759.692139,182.964630
516,,,,,,,835.163513,722.851379,334.088806,,,,469.792358,642.887878,90.612633,,,,548.070007,707.313538,92.914215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.679626,728.614685,105.966713,,,,,,,,,,,,,,,,,,,,,,,,,714.484558,759.691528,182.908569
517,,,,,,,835.211182,722.825806,334.090576,,,,469.764709,642.902771,90.666489,,,,548.096924,707.301514,93.001038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.670654,728.615601,105.980347,,,,,,,,,,,,,,,,,,,,,,,,,714.537659,759.628723,183.017929
518,,,,,,,835.259583,722.829895,334.105103,,,,469.758209,642.899170,90.682678,,,,548.102478,707.311157,93.056892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.700928,728.547668,105.967361,,,,,,,,,,,,,,,,,,,,,,,,,714.597717,759.563416,183.031433
519,,,,,,,835.329224,722.822144,334.151550,,,,469.769592,642.884216,90.648010,,,,547.986450,707.328552,93.117607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.725220,728.457336,105.899467,,,,,,,,,,,,,,,,,,,,,,,,,714.646484,759.569885,183.032211
520,,,,,,,835.766235,722.915955,333.861786,,,,469.767670,642.896362,90.663574,,,,548.010620,707.346069,93.196930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.684357,728.515015,105.956604,,,,,,,,,,,,,,,,,,,,,,,,,714.548157,759.473511,183.087952
521,,,,,,,835.501831,722.678650,334.182953,,,,469.772339,642.887878,90.642944,,,,548.016602,707.319946,93.178093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.706604,728.468018,105.922150,,,,,,,,,,,,,,,,,,,,,,,,,714.546448,759.449646,183.192169

