;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;;*29;;;*30;;;*31;;;*32;;;*33;;;*34;;;*35;;;*36;;;*37;;;*38;;;*39;;;*40;;;*41;;;*42;;;*43;;;*44;;;*45;;;*46;;;*47;;;*48;;;*49;;;*50;;;*51;;;*52;;;*53;;;*54;;;*55;;;*56;;;*57;;;*58;;;*59;;;*60;;;*61;;;*62;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
356;;;;832.861938;740.000549;324.927277;;;;549.291626;716.561707;98.447052;;;;471.759796;648.672974;99.005424;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;424.289612;728.737305;108.672302;719.554321;781.649109;173.029251;;;;;;;;;;;;;;;
357;;;;832.633118;740.147827;324.904541;;;;549.136536;716.420288;98.639908;;;;471.815704;648.284607;98.963959;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;424.210083;728.330933;108.735237;719.590576;781.664673;172.998001;;;;;;;;;;;;;;;
358;;;;832.471069;740.294800;324.833557;;;;548.992004;716.320862;98.700218;;;;471.821289;648.037720;98.826141;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;424.107117;727.808350;108.655624;719.534912;781.680664;172.930679;;;;;;;;;;;;;;;
359;;;;832.443665;740.367493;324.829285;;;;548.880066;716.181824;98.675819;;;;471.878204;647.756653;98.663406;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;424.201477;727.108887;108.333443;719.427368;781.816101;172.853439;;;;;;;;;;;;;;;
360;;;;832.365723;740.397949;324.734070;;;;548.782715;716.005432;98.590294;;;;471.984528;647.378479;98.207329;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;424.114838;726.480652;108.155128;;;;;;;;;;;;;;;;;;
361;;;;832.351379;740.453979;324.733917;;;;548.725769;715.902649;98.558685;;;;472.181396;646.867798;97.995682;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;423.886078;725.846130;107.596703;;;;;;;;;;;;;;;;;;
362;;;;832.271667;740.540100;324.650146;;;;548.689087;715.780457;98.668808;;;;472.297577;646.440613;97.644775;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;423.960358;725.197632;107.508835;;;;;;;;;;;;;;;;;;
363;;;;832.197998;740.715881;324.605591;;;;548.636780;715.582153;98.590347;;;;472.405182;646.097656;97.346924;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;423.549500;725.036743;107.756973;;;;;;;;;;;;;;;;;;
364;;;;832.047485;740.896912;324.560974;;;;549.062866;715.612549;98.151497;;;;472.668915;645.763733;96.561981;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;423.158417;724.812317;107.997086;;;;;;;;;;;;;;;;;;
365;;;;831.889038;741.066223;324.539917;;;;548.757813;715.241028;98.297646;;;;472.886780;645.576965;96.101295;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;422.973022;724.617737;108.047325;;;;;;;;;;;;;;;;;;
366;;;;831.696899;741.233765;324.556854;;;;548.591492;715.041870;98.470345;;;;473.111542;645.502075;95.732185;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;422.987518;724.345398;107.842377;;;;;;;;;;;;;;;;;;
367;;;;831.563660;741.366943;324.562592;;;;548.570984;714.906311;98.507202;;;;473.065979;645.235657;95.983566;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;422.942810;723.994507;107.516098;;;;;;;;;;;;;;;;;;
368;;;;831.475342;741.398621;324.538696;;;;548.608521;714.837891;98.494080;;;;473.008331;644.985840;96.147072;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;423.001709;723.661438;107.049263;;;;;;;;;;;;;;;;;;
369;;;;831.380188;741.624634;324.608917;;;;548.552979;714.746643;98.430511;;;;473.198029;644.838074;96.548584;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;423.140778;723.321533;106.489136;;;;;;;;;;;;;;;;;;
370;;;;831.318848;741.657715;324.651978;;;;548.522217;714.666138;98.344688;;;;473.099121;644.594543;96.126923;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;423.198090;723.125671;106.040962;;;;;;;;;;;;;;;;;;
371;;;;831.211975;741.741394;324.641357;;;;548.537720;714.489441;98.365509;;;;473.113495;644.461365;95.881706;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;423.250183;723.037048;105.997597;;;;;;;;;;;;;;;;;;
372;;;;831.054993;741.916443;324.671112;;;;548.522278;714.484253;98.310310;;;;473.106812;644.441040;95.810997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;423.201508;723.026184;105.992653;;;;;;;;;;;;;;;;;;
373;;;;830.937073;741.946655;324.707428;;;;548.764771;714.410217;98.151222;;;;473.116852;644.424011;95.786484;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;423.202423;723.049927;106.087479;;;;;;;;;;;;;;;;;;
374;;;;830.900452;742.001282;324.732330;;;;548.858704;714.335876;97.942459;;;;473.071564;644.455017;95.802788;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;423.180817;723.047241;105.986549;;;;718.236389;782.525879;173.054260;;;;;;;;;;;;
375;;;;830.673645;742.086853;324.844299;;;;548.936890;714.337402;97.858582;;;;473.089172;644.431885;95.686630;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;423.245911;723.144226;105.829254;;;;;;;;;;;;;;;;;;
376;;;;830.477417;742.144043;324.945282;;;;548.936096;714.334351;97.790443;;;;473.212280;644.355774;95.522125;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;423.245819;723.167542;105.745232;;;;;;;718.145508;782.559875;172.987595;;;;;;;;;
377;;;;830.698547;742.127502;324.717743;;;;548.938660;714.322021;97.638710;;;;473.240479;644.317444;95.458641;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;423.241547;723.177124;105.810204;;;;;;;718.148132;782.501526;173.089752;;;;;;;;;
378;;;;830.548584;742.142639;324.849243;;;;548.897827;714.286865;97.593903;;;;473.281952;644.286133;95.381905;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;423.236572;723.175781;105.736664;;;;;;;718.134338;782.496887;173.117432;;;;;;;;;
379;;;;830.272705;742.203674;324.972443;;;;548.919556;714.264893;97.562263;;;;473.320923;644.265198;95.323174;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;423.255981;723.171997;105.690926;;;;;;;718.120361;782.624634;173.077316;;;;;;;;;
380;;;;830.239136;742.191101;325.024353;;;;548.970642;714.257751;97.483292;;;;473.351166;644.237427;95.252266;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;423.327087;723.277100;105.601349;;;;;;;718.127869;782.654419;173.055725;;;;;;;;;
381;;;;830.190186;742.210083;324.840363;;;;548.957275;714.165466;97.449852;;;;473.370178;644.131165;94.932762;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;718.089783;782.699402;173.027542;;;;;;;;;
382;;;;830.294189;742.284607;324.969116;;;;548.937012;714.152832;97.310074;;;;473.420013;644.105469;94.741722;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;718.074768;782.707336;173.031052;423.363129;723.272461;105.328621;;;;;;
383;;;;830.331421;742.290527;324.856903;;;;549.053406;714.123047;96.800667;;;;473.425751;644.118469;94.642769;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;718.063721;782.682495;173.018387;423.363129;723.272461;105.328621;;;;;;
384;;;;830.258179;742.317444;324.789490;;;;549.113098;714.026062;96.623878;;;;473.478149;644.052551;94.637573;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;718.013245;782.801575;173.037048;423.298431;723.409729;105.422394;;;;;;
385;;;;830.230469;742.417236;324.782501;;;;549.106750;714.005066;96.510315;;;;473.294800;643.956238;94.447517;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;717.950378;782.772339;173.003586;423.193451;723.421692;105.177002;;;;;;
386;;;;830.337524;742.404175;324.859741;;;;549.177490;713.976440;96.395103;;;;473.314758;643.974548;94.386917;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;717.857300;782.751953;172.991531;423.299683;723.408020;104.994354;;;;;;
387;;;;830.365906;742.471130;324.868164;;;;549.140686;713.881897;96.292542;;;;473.347900;643.997314;94.260857;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;717.771362;782.785522;172.979660;423.248505;723.433044;104.987297;;;;;;
388;;;;830.371521;742.564514;324.861847;;;;549.201416;713.795715;96.252815;;;;473.360870;643.995239;94.216095;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;717.753662;782.685791;172.947952;423.207123;723.460449;105.103073;;;;;;
389;;;;830.229431;742.648682;324.880859;;;;549.187622;713.836670;96.133522;;;;473.422546;643.894897;94.150070;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;717.604309;782.682922;172.877060;423.218079;723.454407;105.124809;;;;;;
390;;;;830.290405;742.701172;324.934753;;;;549.174072;713.816833;95.928284;;;;473.385101;643.808289;93.996124;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;717.655396;782.651489;172.945511;423.222809;723.439392;105.047943;;;;;;
391;;;;830.462952;742.768738;324.843872;;;;549.217957;713.785156;95.962784;;;;473.379700;643.724243;93.870926;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;717.593018;782.588257;172.955780;423.213562;723.435486;104.950676;;;;;;
392;;;;830.569031;742.827515;324.839874;;;;549.190247;713.768677;95.883026;;;;473.405334;643.753113;93.870094;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;717.526306;782.561646;172.987061;423.153168;723.431030;104.784660;;;;;;
393;;;;830.480530;742.847839;324.890869;;;;549.158691;713.773621;95.793121;;;;473.449280;643.669067;93.792778;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;717.494568;782.440796;172.943283;423.230194;723.435120;104.820473;;;;;;
394;;;;830.517639;742.907959;324.948669;;;;549.287292;713.870972;95.766998;;;;473.508545;643.648254;93.746124;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;717.446777;782.407959;172.951431;423.221832;723.424683;104.816429;;;;;;
395;;;;830.471680;742.945251;324.891357;;;;549.264709;713.894165;95.663429;;;;473.497955;643.585938;93.677048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;717.445313;782.423157;172.886932;423.210022;723.411560;104.629166;;;;;;
396;;;;830.409973;742.909119;324.984650;;;;549.238220;713.844238;95.535309;;;;473.453430;643.503784;93.598358;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;717.421387;782.315063;172.935806;423.165375;723.341614;104.607193;;;;;;
397;;;;830.219971;742.948425;325.104980;;;;549.186035;713.874634;95.550697;;;;473.509033;643.543213;93.574623;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;717.409912;782.201477;172.945358;423.147156;723.309509;104.488518;;;;;;
398;;;;830.186951;742.924866;325.127075;;;;549.208008;713.825256;95.179871;;;;473.501373;643.501709;93.539276;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;717.399658;782.065308;172.871078;423.165833;723.310303;104.446022;;;;;;
399;;;;830.126038;742.835510;325.090851;;;;549.218384;713.855774;95.424103;;;;473.422821;643.460327;93.422340;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;717.354797;782.037354;172.871475;423.107910;723.317627;104.536720;;;;;;
400;;;;830.054138;742.839966;325.125183;;;;549.157166;713.877197;95.523155;;;;473.425507;643.452271;93.344429;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;717.323425;781.894165;172.945862;423.156952;723.314026;104.492340;;;;;;
401;;;;830.063293;742.764526;325.142426;;;;549.204834;713.702087;95.208939;;;;473.480438;643.368164;92.938354;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;422.904633;723.299622;104.244278;;;;;;
402;;;;829.733704;742.862488;325.083710;;;;549.234558;713.677490;95.005699;;;;473.434174;643.345032;93.110764;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;423.097229;723.393860;104.332771;;;;;;
403;;;;829.739563;742.897827;325.007385;;;;549.185974;713.673218;95.006172;;;;473.352966;643.404602;93.274796;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;423.192139;723.315674;104.328117;;;;;;
404;;;;829.782349;742.639404;325.182281;;;;549.218323;713.582642;95.039810;;;;473.384430;643.289551;92.949417;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;423.244537;723.398743;104.469482;;;;;;
405;;;;829.764771;742.550232;325.277344;;;;549.201233;713.602844;94.944565;;;;473.626648;643.381531;92.496880;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;423.192139;723.412720;104.475594;;;;;;
406;;;;829.635193;742.506409;325.223785;;;;549.236755;713.510742;94.982208;;;;473.689392;643.422058;92.350525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;423.160065;723.406189;104.399025;;;;;;
407;;;;829.668030;742.481506;325.303162;;;;549.249939;713.480774;94.950859;;;;473.532013;643.402466;92.188873;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;423.130646;723.403809;104.357048;;;;;;
408;;;;829.547852;742.403564;325.273743;;;;549.255554;713.386230;94.963287;;;;473.522736;643.450562;92.192223;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;423.135986;723.343018;103.959892;;;;;;
409;;;;829.360168;742.479919;325.478577;;;;549.231934;713.377808;94.956581;;;;473.446381;643.396179;92.225128;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;423.197998;723.330627;103.801407;;;;;;
