;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;;*29;;;*30;;;*31;;;*32;;;*33;;;*34;;;*35;;;*36;;;*37;;;*38;;;*39;;;*40;;;*41;;;*42;;;*43;;;*44;;;*45;;;*46;;;*47;;;*48;;;*49;;;*50;;;*51;;;*52;;;*53;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
292;533.706848;732.951172;113.282646;;;;;;;;;;;;;;;;;;;;;;;;;;;;846.067810;805.630981;331.796906;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;409.336487;702.130005;97.313187;724.460449;811.380798;195.879410;;;;;;;;;;482.529480;644.299133;103.486229
293;533.796265;732.905396;113.158890;;;;;;;;;;;;;;;;;;;;;;;;;;;;846.042419;805.730042;331.797729;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;409.277649;702.225769;97.209976;724.651123;811.325317;196.067123;;;;;;;;;;482.560730;644.192261;103.430672
294;533.907776;732.889526;112.993042;;;;;;;;;;;;;;;;;;;;;;;;;;;;846.157349;805.754456;331.922607;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;409.276520;702.352295;97.076210;724.545227;811.345886;196.115280;;;;;;;;;;482.857910;644.291992;103.035248
295;533.899597;732.884277;113.008743;;;;;;;;;;;;;;;;;;;;;;;;;;;;846.122070;805.857544;331.879059;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;409.281464;702.383118;97.018997;724.645935;811.468079;195.901230;;;;;;;;;;482.688629;644.306152;103.218849
296;533.983459;732.801697;113.028931;;;;;;;;;;;;;;;;;;;;;;;;;;;;846.225708;805.941406;331.818359;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;409.194458;702.479675;97.010521;724.750000;811.518677;195.763550;;;;;;;;;;482.513153;644.201416;103.394196
297;534.067261;732.769897;113.024796;;;;;;;;;;;;;;;;;;;;;;;;;;;;846.299683;806.030029;331.784149;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;408.865723;702.597961;96.990364;724.755859;811.448669;195.908646;;;;;;;;;;482.503906;644.083008;103.411964
298;534.059448;732.770630;113.039085;;;;;;;;;;;;;;;;;;;;;;;;;;;;846.191040;806.311462;331.764618;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;408.955872;702.700256;97.007240;724.460876;811.677673;195.967804;;;;;;;;;;482.560913;644.069031;103.395668
299;534.051819;732.755310;113.013016;;;;;;;;;;;;;;;;;;;;;;;;;;;;846.189026;806.588684;331.707764;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;408.750183;702.920105;96.812744;724.809998;811.650879;195.740829;;;;;;;;;;482.562805;644.099487;103.353142
300;534.134155;732.671204;112.971176;;;;;;;;;;;;;;;;;;;;;;;;;;;;846.299805;806.724792;331.571014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;408.741089;703.045288;96.733963;725.000366;811.643127;195.571091;;;;;;;;;;482.510773;644.048340;103.357445
301;534.253601;732.656860;112.951683;;;;;;;;;;;;;;;;;;;;;;;;;;;;846.443054;806.937744;331.451172;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;408.859955;703.227295;96.566612;725.094421;811.602783;195.500046;;;;;;;;;;482.552826;644.084045;103.375084
302;534.247925;732.580505;112.911034;;;;;;;;;;;;;;;;;;;;;;;;;;;;846.631653;807.174805;331.375580;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;408.878540;703.348755;96.437706;725.172485;811.694031;195.451462;;;;;;;;;;482.531006;644.022583;103.329750
303;534.262695;732.544434;112.875153;;;;;;;;;;;;;;;;;;;;;;;;;;;;846.763123;807.326843;331.267395;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;408.901642;703.470642;96.126907;725.105103;811.752869;195.492462;;;;;;;;;;482.570587;643.946533;103.231544
304;534.327515;732.549622;112.834419;;;;;;;;;;;;;;;;;;;;;;;;;;;;846.882141;807.458008;331.167023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;409.018158;703.558350;95.627411;725.130676;811.723938;195.494812;;;;;;;;;;482.600952;643.926025;103.191986
305;534.331055;732.477844;112.872581;;;;;;;;;;;;;;;;;;;;;;;;;;;;847.029541;807.583435;331.053467;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;409.194183;703.628357;95.100052;725.170105;811.721985;195.488449;;;;;;;;;;482.579773;643.883972;103.183548
306;534.292603;732.465515;112.871140;;;;;;;;;;;;;;;;;;;;;;;;;;;;847.112732;807.721191;330.923859;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.181274;811.723755;195.480194;;;;;;;;;;482.613800;643.885803;103.105949
307;534.334656;732.416321;112.895874;;;;;;;;;;;;;;;;;;;;;;;;;;;;847.302551;807.888916;330.607422;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.140808;811.807251;195.455017;;;;;;;;;;482.625824;643.921631;103.108643
308;534.348938;732.327698;112.868164;;;;;;;;;;;;;;;;;;;;;;;;;;;;847.493896;808.067200;330.325897;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.194092;811.842102;195.377548;;;;;;;;;;482.597443;643.850403;103.128342
309;534.398865;732.303528;112.906067;;;;;;;;;;;;;;;;;;;;;;;;;;;;847.461121;808.057312;330.371094;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.104248;811.889893;195.353119;;;;;;;;;;482.622864;643.811340;103.113335
310;534.440857;732.305542;112.872887;;;;;;;;;;;;;;;;;;;;;;;;;;;;847.456116;808.142212;330.352844;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.164185;811.905579;195.403412;;;;;;;;;;482.639069;643.867126;103.086464
311;534.462341;732.306824;112.900261;;;;;;;;;;;;;;;;;;;;;;;;;;;;847.487488;808.178833;330.306946;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.325500;811.876221;195.320694;;;;;;;;;;482.573456;643.849548;103.092003
312;534.493408;732.283325;113.005051;;;;;;;;;;;;;;;;;;;;;;;;;;;;847.632202;808.228638;330.242676;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.295227;811.976074;195.230026;;;;;;;;;;482.564056;643.862915;103.103928
313;534.455017;732.199097;113.046066;;;;;;;;;;;;;;;;;;;;;;;;;;;;847.680725;808.267944;330.122803;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.270142;812.008728;195.263260;;;;;;;;;;482.577301;643.887146;103.124596
314;534.506104;732.165955;113.110474;;;;;;;;;;;;;;;;;;;;;;;;;;;;847.715576;808.250854;330.133057;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.357544;811.981323;195.191757;;;;;;;;;;482.509369;643.844543;103.124710
315;534.488403;732.151672;113.245308;;;;;;;;;;;;;;;;;;;;;;;;;;;;847.830566;808.320618;330.129791;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.413513;811.972229;195.187302;;;;;;;;;;482.468903;643.784973;103.173256
316;534.557861;732.057190;113.153435;;;;;;;;;;;;;;;;;;;;;;;;;;;;847.989807;808.382690;329.953522;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.336060;812.002258;195.252167;;;;;;;;;;482.467407;643.757446;103.204926
317;534.612915;732.014526;113.235252;;;;;;;;;;;;;;;;;;;;;;;;;;;;848.221375;808.342285;329.737518;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.413086;811.982300;195.306503;;;;;;;;;;482.475494;643.756287;103.208061
318;534.669556;731.907227;113.279007;;;;;;;;;;;;;;;;;;;;;;;;;;;;848.415710;808.429260;329.684967;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.582458;811.990662;195.253418;;;;;;;;;;482.494049;643.748474;103.143631
319;534.687439;731.865845;113.336357;;;;;;;;;;;;;;;;;;;;;;;;;;;;848.259338;808.546936;329.764069;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.508057;812.086304;195.203186;;;;;;;;;;482.503479;643.751587;103.107895
320;534.682434;731.868042;113.346535;;;;;;;;;;;;;;;;;;;;;;;;;;;;848.463074;808.490417;329.629578;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.530457;812.010986;195.173569;;;;;;;;;;482.467590;643.688843;103.073746
321;534.735107;731.859863;113.417686;;;;;;;;;;;;;;;;;;;;;;;;;;;;848.617126;808.567444;329.592590;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.141907;812.167297;195.538940;;;;;;;;;;482.461182;643.669861;103.091301
322;534.750671;731.827942;113.374161;;;;;;;;;;;;;;;;;;;;;;;;;;;;848.692444;808.610901;329.598938;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.287231;812.036987;195.543793;;;;;;;;;;482.464905;643.671448;103.108818
323;534.811340;731.741577;113.412895;;;;;;;;;;;;;;;;;;;;;;;;;;;;848.702148;808.641968;329.579773;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.454712;812.005554;195.407562;;;;;;;;;;482.480286;643.746948;103.181396
324;534.832520;731.723511;113.426804;;;;;;;;;;;;;;;;;;;;;;;;;;;;848.682312;808.699097;329.591003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.541077;811.997986;195.314499;;;;;;;;;;482.493347;643.764526;103.150871
325;534.793518;731.725098;113.469261;;;;;;;;;;;;;;;;;;;;;;;;;;;;848.826233;808.695129;329.607880;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.598389;811.981018;195.338516;;;;;;;;;;482.470795;643.709167;103.102028
326;534.872559;731.717651;113.488983;;;;;;;;;;;;;;;;;;;;;;;;;;;;848.860901;808.719666;329.580353;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.577820;812.071533;195.394440;;;;;;;;;;482.456543;643.661133;103.076332
327;534.856812;731.688354;113.520096;;;;;;;;;;;;;;;;;;;;;;;;;;;;848.833740;808.724182;329.572998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.557617;812.003357;195.399979;;;;;;;;;;482.464233;643.664490;103.095276
328;534.955139;731.589600;113.535194;;;;;;;;;;;;;;;;;;;;;;;;;;;;848.885925;808.715027;329.576508;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.531921;812.078125;195.428085;;;;;;;;;;482.453857;643.692261;103.165001
329;535.053894;731.551147;113.584557;;;;;;;;;;;;;;;;;;;;;;;;;;;;848.909485;808.804871;329.624451;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.536926;812.093933;195.435196;;;;;;;;;;482.443604;643.701172;103.195419
330;535.153564;731.480347;113.537872;;;;;;;;;;;;;;;;;;;;;;;;;;;;848.982300;808.850037;329.570526;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.748657;812.095459;195.429306;;;;;;;;;;482.441742;643.699158;103.193726
331;535.091125;731.363953;113.804749;;;;;;;;;;;;;;;;;;;;;;;;;;;;849.021973;808.817749;329.579437;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.764160;812.095825;195.400421;;;;;;;;;;482.444183;643.697327;103.185081
332;534.997375;731.338196;113.930458;;;;;;;;;;;;;;;;;;;;;;;;;;;;849.064087;808.839783;329.578369;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.671143;812.095703;195.449234;;;;;;;;;;482.446014;643.697571;103.180748
333;535.024231;731.334351;113.864273;;;;;;;;;;;;;;;;;;;;;;;;;;;;848.984619;808.932556;329.557648;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.264832;812.284485;195.713181;;;;;;;;;;482.395966;644.043701;102.787155
334;535.041809;731.362366;113.874222;;;;;;;;;;;;;;;;;;;;;;;;;;;;848.996521;808.951599;329.637665;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.525940;812.160828;195.714310;;;;;;;;;;482.409485;643.960449;102.853752
335;535.089600;731.365051;113.800713;;;;;;;;;;;;;;;;;;;;;;;;;;;;849.123047;808.954834;329.635590;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.658813;812.180481;195.508331;;;;;;;;;;482.433838;643.774292;103.095406
336;535.104553;731.355774;113.918251;;;;;;;;;;;;;;;;;;;;;;;;;;;;849.131653;808.935303;329.587799;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.670105;812.195923;195.462646;;;;;;;;;;482.485382;643.663452;103.198196
337;535.020691;731.360535;113.900192;;;;;;;;;;;;;;;;;;;;;;;;;;;;849.090759;808.946472;329.595734;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.680725;812.209045;195.471558;;;;;;;;;;482.536072;643.621033;103.162361
338;535.083862;731.450867;113.995140;;;;;;;;;;;;;;;;;;;;;;;;;;;;849.082092;809.032227;329.561646;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.636719;812.295837;195.510056;;;;;;;;;;482.485260;643.657959;103.174026
339;535.119934;731.459290;114.011093;;;;;;;;;;;;;;;;;;;;;;;;;;;;849.152954;809.045654;329.571259;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.670349;812.311157;195.589279;;;;;;;;;;482.517426;643.749817;103.188248
340;535.159363;731.512085;114.060265;;;;;;;;;;;;;;;;;;;;;;;;;;;;849.243469;809.046021;329.547791;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.678711;812.306458;195.602234;;;;;;;;;;482.526093;643.718018;103.113358
341;535.082886;731.495300;114.085754;;;;;;;;;;;;;;;;;;;;;;;;;;;;849.199280;809.031616;329.524078;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.690918;812.318115;195.605804;;;;;;;;;;482.567383;643.696411;103.042351
342;535.119446;731.551697;114.138336;;;;;;;;;;;;;;;;;;;;;;;;;;;;849.187866;809.047668;329.528412;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.747559;812.369385;195.567047;;;;;;;;;;482.576599;643.734741;103.072304
343;535.096619;731.505310;114.149254;;;;;;;;;;;;;;;;;;;;;;;;;;;;849.232788;809.125854;329.606689;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.712280;812.418762;195.603851;;;;;;;;;;482.593201;643.800415;103.138451
344;535.033569;731.562012;114.242081;;;;;;;;;;;;;;;;;;;;;;;;;;;;849.206482;809.065369;329.831085;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.286255;812.662231;195.886612;;;;;;;;;;482.602325;643.790161;103.089767
345;535.143860;731.646362;114.314537;;;;;;;;;;;;;;;;;;;;;;;;;;;;849.238647;809.119629;329.618530;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.434631;812.563721;195.874176;;;;;;;;;;482.530823;643.724243;103.127884
346;535.177673;731.685486;114.312790;;;;;;;;;;;;;;;;;;;;;;;;;;;;849.327698;809.144958;329.521210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.691040;812.493835;195.684830;;;;;;;;;;482.513763;643.667664;103.117249
347;535.238708;731.692932;114.271683;;;;;;;;;;;;;;;;;;;;;;;;;;;;849.365601;809.092712;329.699768;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.807861;812.479187;195.556686;;;;;;;;;;482.560516;643.669434;103.068214
348;535.295837;731.668335;114.350067;;;;;;;;;;;;;;;;;;;;;;;;;;;;849.449646;809.196106;329.532471;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.777527;812.585022;195.662598;;;;;;;;;;482.579224;643.723267;103.110680
349;535.301819;731.669617;114.319214;;;;;;;;;;;;;;;;;;;;;;;;;;;;849.407959;809.199036;329.652374;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.712402;812.630310;195.774628;;;;;;;;;;482.566925;643.752869;103.115784
350;535.248779;731.683044;114.409737;;;;;;;;;;;;;;;;;;;;;;;;;;;;849.417297;809.184875;329.675079;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.680054;812.631592;195.811615;;;;;;;;;;482.530823;643.705200;103.094650
351;535.277344;731.696899;114.440392;;;;;;;;;;;;;;;;;;;;;;;;;;;;849.501587;809.164917;329.603424;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.684692;812.626282;195.802368;;;;;;;;;;482.592804;643.757019;103.083984
352;535.283752;731.673523;114.415352;;;;;;;;;;;;;;;;;;;;;;;;;;;;849.563416;809.264709;329.630096;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.768555;812.595703;195.738251;;;;;;;;;;482.617859;643.780151;103.055023
353;535.321167;731.671570;114.492027;;;;;;;;;;;;;;;;;;;;;;;;;;;;849.606079;809.264221;329.577240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.433289;812.777771;196.015152;;;;;;;;;;482.595581;643.745667;103.046677
