;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;;*29;;;*30;;;*31;;;*32;;;*33;;;*34;;;*35;;;*36;;;*37;;;*38;;;*39;;;*40;;;*41;;;*42;;;*43;;;*44;;;*45;;;*46;;;*47;;;*48;;;*49;;;*50;;;*51;;;*52;;;*53;;;*54;;;*55;;;*56;;;*57;;;*58;;;*59;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
270;541.000244;733.727295;113.120110;;;;;;;;;;;;;;;;;;;846.683167;816.189453;336.673737;416.228088;713.037109;98.780571;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;484.811340;648.549622;100.855629;;;;726.367798;822.169861;199.227448;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
271;540.991394;733.578064;112.981003;;;;;;;;;;;;;;;;;;;846.672546;816.037354;336.730652;416.206390;712.950867;98.751060;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;484.653564;648.442566;100.841568;;;;726.530701;822.003662;199.058075;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
272;540.979797;733.503418;112.907082;;;;;;;;;;;;;;;;;;;846.640381;815.946045;336.749847;416.188812;712.935791;98.680290;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;484.523010;648.347656;100.837891;;;;726.381836;821.937378;199.030807;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
273;540.934814;733.396362;112.856667;;;;;;;;;;;;;;;;;;;846.492798;815.947815;336.751617;416.222351;712.848633;98.644775;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;484.481659;648.341980;100.879074;;;;726.337891;821.913086;199.094131;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
274;540.897766;733.286743;112.845963;;;;;;;;;;;;;;;;;;;846.453125;815.866455;336.759033;416.260468;712.745117;98.519203;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;484.488861;648.260864;100.948280;;;;726.190369;821.873962;199.021820;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
275;540.855469;733.200256;112.790245;;;;;;;;;;;;;;;;;;;846.391602;815.882935;336.813507;416.295959;712.729553;98.453827;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;484.475647;648.167297;100.994987;;;;726.020142;822.020081;198.951874;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
276;540.857422;733.013977;112.838074;;;;;;;;;;;;;;;;;;;846.309509;815.951782;336.699921;416.176575;712.661316;98.382088;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;484.476990;648.080872;101.021088;;;;725.911621;822.003296;198.870300;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
277;540.773499;732.897949;112.831131;;;;;;;;;;;;;;;;;;;846.310242;815.955750;336.630310;416.208374;712.644043;98.279907;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;484.484467;648.054810;101.028320;;;;725.960205;821.968201;198.812073;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
278;540.707153;732.953796;112.720787;;;;;;;;;;;;;;;;;;;846.290955;815.958618;336.597656;416.165009;712.541504;98.263268;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;484.452942;648.050964;100.973724;;;;725.977661;821.978882;198.787582;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
279;540.729248;732.902771;112.683578;;;;;;;;;;;;;;;;;;;846.230957;815.903931;336.671234;416.211121;712.565613;98.200523;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;484.392059;648.037781;100.958847;;;;725.970520;822.044067;198.698303;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
280;540.716919;732.856384;112.682503;;;;;;;;;;;;;;;;;;;846.167908;815.977783;336.579224;416.199341;712.568848;98.105667;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;484.323639;648.034851;100.975609;;;;725.982727;821.967712;198.647781;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
281;540.625854;732.768555;112.749809;;;;;;;;;;;;;;;;;;;846.234314;815.959656;336.536469;416.212921;712.657898;98.118965;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;484.390930;648.006653;101.015701;;;;725.952515;822.035950;198.574356;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
282;540.599121;732.767029;112.696625;;;;;;;;;;;;;;;;;;;846.199951;816.068542;336.466278;416.199707;712.672241;98.024330;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;484.407623;647.951538;101.013535;;;;726.011780;822.033325;198.520599;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
283;540.649475;732.763611;112.680359;;;;;;;;;;;;;;;;;;;846.230591;816.011353;336.434387;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;484.399078;647.983521;100.996040;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
284;540.657654;732.775757;112.730873;;;;;;;;;;;;;;;;;;;846.162231;816.231873;336.287964;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;484.338074;648.026672;100.985596;;;;;;;416.245728;712.679077;97.759384;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
285;540.618286;732.766235;112.764091;;;;;;;;;;;;;;;;;;;846.255737;816.304504;336.337189;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;484.322571;648.032776;100.925476;;;;;;;416.326752;712.787659;97.619514;726.145447;822.286316;198.345139;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
286;540.670288;732.833374;112.720673;;;;;;;;;;;;;;;;;;;846.078064;816.529846;336.764496;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;484.375092;648.080872;100.877853;;;;;;;416.410004;712.788757;97.470543;727.067932;822.057373;197.538864;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
287;540.714172;732.851685;112.707184;;;;;;;;;;;;;;;;;;;846.141968;816.521362;336.369507;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;484.401367;648.085754;100.859871;;;;;;;;;;727.339966;822.098267;197.207581;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
288;540.716919;732.887146;112.698715;;;;;;;;;;;;;;;;;;;846.154053;816.827454;336.621124;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;484.459686;648.054016;100.811241;;;;;;;;;;727.207397;822.263977;197.298706;416.432373;712.879822;97.213379;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
289;540.708862;732.878845;112.732635;;;;;;;;;;;;;;;;;;;846.349304;816.877686;336.215851;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;484.471558;648.104126;100.829277;;;;;;;;;;727.099792;822.373596;197.502258;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
290;540.769409;732.962769;112.741409;;;;;;;;;;;;;;;;;;;846.548523;817.005554;336.096893;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;484.479797;648.107239;100.740196;;;;;;;;;;726.966553;822.438965;197.473679;;;;416.468201;712.902832;97.052124;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
291;540.911316;733.068359;112.645149;;;;;;;;;;;;;;;;;;;846.634277;817.123718;336.077698;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;484.532227;648.105957;100.680450;;;;;;;;;;727.014282;822.524780;197.512619;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
292;540.816772;733.003784;112.784378;;;;;;;;;;;;;;;;;;;846.699402;817.290649;335.943024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;484.555939;648.101868;100.671448;;;;;;;;;;727.054749;822.592834;197.568161;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
293;540.749756;732.978027;112.852371;;;;;;;;;;;;;;;;;;;846.870605;817.483337;335.906036;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;484.507172;648.098572;100.691109;;;;;;;;;;726.932434;822.735962;197.446426;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
294;540.750244;733.049805;112.819153;;;;;;;;;;;;;;;;;;;846.846619;817.655823;335.902954;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;484.480255;648.123108;100.602951;;;;;;;;;;727.027405;822.821716;197.505676;;;;;;;416.333008;712.906677;96.875008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
295;540.957153;733.166687;112.760223;;;;;;;;;;;;;;;;;;;846.740540;817.975769;336.363434;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;484.558380;648.093628;100.511444;;;;;;;;;;727.065979;822.925293;197.507950;;;;;;;416.382813;712.908997;96.774323;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
296;540.908020;733.017151;112.717247;;;;;;;;;;;;;;;;;;;846.979492;817.949036;335.887512;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;484.549103;648.242798;100.415428;;;;;;;;;;727.056274;823.043945;197.492355;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
297;540.766296;733.139709;112.869568;;;;;;;;;;;;;;;;;;;847.024902;818.197754;335.710602;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;484.596954;648.266663;100.431534;;;;;;;;;;727.085266;823.158813;197.490341;;;;;;;;;;416.307587;712.916992;96.724594;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
298;540.690002;733.177795;113.001503;;;;;;;;;;;;;;;;;;;847.010498;818.348694;335.676910;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;484.568451;648.289063;100.384491;;;;;;;;;;727.171204;823.159180;197.527954;;;;;;;;;;416.307587;712.916992;96.724594;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
299;540.742126;733.254822;113.017624;;;;;;;;;;;;;;;;;;;847.121887;818.208252;336.170532;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;484.575531;648.323242;100.310524;;;;;;;;;;727.187866;823.212341;197.583069;;;;;;;;;;416.295532;712.926270;96.769966;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
300;540.691772;733.260132;112.944023;;;;;;;;;;;;;;;;;;;847.156616;818.277161;335.865265;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;484.543945;648.382080;100.306900;;;;;;;;;;727.167908;823.225891;197.607849;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301;540.726013;733.275574;113.016106;;;;;;;;;;;;;;;;;;;847.284607;818.241699;336.242981;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;484.493347;648.153137;100.238052;;;;;;;;;;727.133484;823.255554;197.595673;;;;;;;;;;;;;416.265930;712.841003;96.837875;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
302;540.680298;733.293823;113.028412;;;;;;;;;;;;;;;;;;;847.153748;818.292969;336.372589;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;727.134094;823.359314;197.572906;;;;;;;;;;;;;437.855011;713.456482;64.169945;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
303;540.564636;733.371338;113.025978;;;;;;;;;;;;;;;;;;;847.220276;818.313538;336.298401;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;727.166992;823.346313;197.580521;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
304;540.529541;733.368347;113.008362;;;;;;;;;;;;;;;;;;;847.161560;818.244934;336.425781;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;727.163086;823.423218;197.609802;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
305;540.603333;733.383606;113.081711;;;;;;;;;;;;;;;;;;;847.060608;818.371094;335.931244;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;727.147339;823.442810;197.629349;;;;;;;;;;;;;;;;438.055847;713.430908;63.862476;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
306;540.743286;733.473389;112.989243;;;;;;;;;;;;;;;;;;;847.367798;818.127563;335.858276;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;727.141235;823.439209;197.634064;;;;;;;;;;;;;;;;438.164795;713.463745;63.765255;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
307;540.784119;733.506531;112.991302;;;;;;;;;;;;;;;;;;;847.432556;818.148987;335.899475;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;727.143372;823.436096;197.630829;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
308;540.585022;733.382385;113.089096;;;;;;;;;;;;;;;;;;;847.392334;818.081177;335.957581;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;727.165771;823.453491;197.708710;;;;;;;;;;;;;;;;;;;438.606750;713.534241;62.984009;;;;;;;;;;;;;;;;;;;;;;;;;;;
309;540.521423;733.361328;113.183273;;;;;;;;;;;;;;;;;;;847.321655;818.049744;336.019257;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;727.141785;823.402649;197.724182;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
310;540.583191;733.353821;113.173134;;;;;;;;;;;;;;;;;;;847.334595;818.112488;336.008514;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;727.137756;823.498230;197.834763;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
311;540.529480;733.290955;113.196754;;;;;;;;;;;;;;;;;;;847.286377;818.165588;336.062988;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;727.071228;823.491028;197.915909;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
312;540.543823;733.290771;113.161201;;;;;;;;;;;;;;;;;;;847.264709;818.179871;336.126831;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;727.098816;823.388000;197.949997;;;;;;;;;;;;;;;;;;;;;;484.117584;648.380432;99.853493;;;;;;;;;;;;;;;;;;;;;;;;
313;540.576599;733.259766;113.181839;;;;;;;;;;;;;;;;;;;847.249512;818.183960;336.163208;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;727.144104;823.371277;197.946320;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
314;540.534363;733.222534;113.185081;;;;;;;;;;;;;;;;;;;847.247803;818.183167;336.164886;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;727.139587;823.398865;197.904480;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
315;540.534607;733.172607;113.253258;;;;;;;;;;;;;;;;;;;847.373169;818.163574;336.100037;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;727.146851;823.427490;198.011047;;;;;;;;;;;;;;;;;;;;;;;;;483.237183;648.602905;99.071762;;;;;;;;;;;;;;;;;;;;;
316;540.581665;733.115051;113.288635;;;;;;;;;;;;;;;;;;;847.365051;818.177551;336.079437;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;727.079285;823.496399;198.028152;;;;;;;;;;;;;;;;;;;;;;;;;483.169128;648.606262;99.084198;416.127106;712.851746;96.497948;;;;;;;;;;;;;;;;;;
317;540.592896;732.992493;113.390594;;;;;;;;;;;;;;;;;;;847.394287;818.166565;336.079437;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;727.088074;823.346802;198.095596;;;;;;;;;;;;;;;;;;;;;;;;;483.128601;648.481262;99.090172;;;;;;;;;;;;;;;;;;;;;
318;540.549133;733.002747;113.325912;;;;;;;;;;;;;;;;;;;847.302368;818.206299;336.130493;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;727.119385;823.365295;198.110580;;;;;;;;;;;;;;;;;;;;;;;;;483.127533;648.522522;99.083542;;;;;;;;;;;;;;;;;;;;;
319;540.565918;732.995300;113.347214;;;;;;;;;;;;;;;;;;;847.440735;818.174377;336.069092;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;727.133240;823.384521;198.098175;;;;;;;;;;;;;;;;;;;;;;;;;483.133179;648.525635;99.075447;;;;;;;;;;;;;;;;;;;;;
320;540.564697;732.907898;113.324997;;;;;;;;;;;;;;;;;;;847.528381;818.169800;336.014893;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;727.137146;823.386047;198.089447;;;;;;;;;;;;;;;;;;;;;;;;;483.137573;648.515564;99.074646;;;;;;;;;;;;;;;;;;;;;
321;540.506409;732.915100;113.305992;;;;;;;;;;;;;;;;;;;847.494141;818.239380;335.998901;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;727.122620;823.416382;198.058182;;;;;;;;;;;;;;;;;;;;;;;;;483.098450;648.535278;99.123718;;;;;;;;;;;;;;;;;;;;;
322;540.512573;732.945862;113.340073;;;;;;;;;;;;;;;;;;;847.569092;818.296082;335.944336;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;727.121826;823.422180;198.050552;;;;;;;;;;;;;;;;;;;;;;;;;483.071655;648.603333;99.137802;;;;;;;;;;;;;;;;;;;;;
323;540.543701;732.936401;113.309044;;;;;;;;;;;;;;;;;;;847.603271;818.213806;335.885742;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;727.094788;823.390503;198.040466;;;;;;;;;;;;;;;;;;;;;;;;;483.044250;648.599976;99.127335;;;;;;;;;;;;;;;;;;;;;
324;540.552124;732.915161;113.349472;;;;;;;;;;;;;;;;;;;847.325623;818.579712;335.860107;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;727.114136;823.413025;198.054550;;;;;;;;;;;;;;;;;;;;;;;;;483.655212;648.555847;97.989014;;;;;;;;;;;;;;;;;;;;;
325;540.535522;732.875488;113.329308;;;;;;;;;;;;;;;;;;;847.248108;818.665710;335.860748;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;727.150330;823.323547;198.017593;;;;;;;;;;;;;;;;;;;;;;;;;484.051239;648.765442;97.358948;;;;;;;;;;;;;;;;;;;;;
326;540.556274;732.856262;113.361938;;;;;;;;;;;;;;;;;;;847.342834;818.660217;335.800171;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;727.172668;823.299805;197.987823;;;;;;;;;;;;;;;;;;;;;;;;;483.392334;648.778198;98.362732;;;;;;;;;;;;;;;;;;;;;
